,0
0,3374.182000000014
1,5028.161000000017
2,6221.14300000002
3,7543.127000000019
4,8147.116000000018
5,8433.106000000016
6,8916.100000000015
7,9092.092000000015
8,9085.090000000015
9,9467.091000000015
10,9316.088000000014
11,8679.084000000013
12,8199.079000000012
13,7442.081000000012
14,6841.07700000001
15,6361.072000000009
16,6536.073000000009
17,6681.067000000008
18,6718.071000000008
19,6631.075000000007
20,6691.079000000007
21,7097.079000000008
22,6571.0820000000085
23,6689.079000000009
24,6943.080000000007
25,7164.080000000008
26,7230.071000000007
27,7285.072000000008
28,7478.069000000008
29,6975.066000000008
30,6240.029000000003
31,5950.022000000003
32,6355.024000000004
33,6930.022000000004
34,6695.0170000000035
35,6625.017000000003
36,6625.012000000002
37,5900.009000000002
38,5545.003000000001
39,5490.001
40,5495.0
41,5610.004000000001
42,5350.002
43,4140.001
44,4145.0
45,3870.001
46,4010.0
47,4005.001
48,4405.002
49,4810.002
50,4540.002
51,4540.002
52,4545.001
53,4815.001
54,4670.003000000001
55,4935.004000000001
56,4540.002
57,5210.003000000001
58,5760.001
59,5890.002
60,6010.005000000001
61,6015.004000000001
62,6420.004000000001
63,6840.001
64,6435.001
65,6300.001
66,6570.001
67,6305.0
68,5620.002
69,5355.001
70,5080.002
71,4800.004
72,4530.004
73,3735.001
74,4000.0020000000004
75,4005.001
76,3465.001
77,3600.001
78,4280.0
79,3730.0020000000004
80,4005.001
81,4140.001
82,4000.0020000000004
83,4545.001
84,4820.0
85,4945.002
86,4815.001
87,5360.0
88,5225.0
89,5755.002
90,5620.002
91,5760.001
92,6035.0
93,6170.0
94,5355.001
95,5215.002
96,5490.001
97,5355.001
98,5080.002
99,4810.002
100,4540.002
101,4680.001
102,4540.002
103,4275.001
104,4680.001
105,4550.0
106,4410.001
107,4535.003000000001
108,4815.001
109,4405.002
110,4535.003000000001
111,4675.002
112,4540.002
113,4675.002
114,4810.002
115,5220.001
116,5355.001
117,4815.001
118,4815.001
119,5085.001
120,5630.0
121,5760.001
122,5615.003000000001
123,5890.002
124,5895.001
125,5625.001
126,5355.001
127,5225.0
128,4950.001
129,5215.002
130,4680.001
131,4410.001
132,4270.002
133,4005.001
134,4820.0
135,4685.0
136,4550.0
137,4550.0
138,4955.0
139,4550.0
140,4685.0
141,4550.0
142,4820.0
143,4955.0
144,4410.001
145,4680.001
146,4685.0
147,5220.001
148,4950.001
149,4535.003000000001
150,5355.001
151,5490.001
152,5350.002
153,5760.001
154,5625.001
155,5895.001
156,6155.003000000001
157,5885.003000000001
158,5205.004000000001
159,6155.003000000001
160,5760.001
161,5765.0
162,5885.003000000001
163,5625.001
164,5880.004000000001
165,5750.003000000001
166,5625.001
167,5765.0
168,5625.001
169,5220.001
170,5490.001
171,5495.0
172,5360.0
173,5625.001
174,5220.001
175,5085.001
176,5085.001
177,5225.0
178,5495.0
179,5085.001
180,5220.001
181,5220.001
182,4950.001
183,4950.001
184,5085.001
185,5360.0
186,5765.0
187,5765.0
188,5625.001
189,6170.0
190,5490.001
191,5495.0
192,5355.001
193,4945.002
194,5075.003000000001
195,4675.002
196,4545.001
197,4550.0
198,4280.0
199,4410.001
200,4680.001
201,4820.0
202,4950.001
203,5090.0
204,4685.0
205,4685.0
206,4820.0
207,4675.002
208,4810.002
209,4680.001
210,4810.002
211,5490.001
212,5355.001
213,5495.0
214,5355.001
215,5210.003000000001
216,5480.003
217,5625.001
218,6170.0
219,6025.002
220,6030.001
221,6030.001
222,5760.001
223,5620.002
224,6025.002
225,6165.001
226,5895.001
227,6435.001
228,5895.001
229,5350.002
230,5215.002
231,5085.001
232,5355.001
233,5090.0
234,4550.0
235,4410.001
236,4540.002
237,4135.002
238,4410.001
239,4815.001
240,4805.003000000001
241,5485.002
242,5220.001
243,4955.0
244,4955.0
245,4955.0
246,4955.0
247,4815.001
248,4940.003000000001
249,5070.004000000001
250,5085.001
251,4815.001
252,4685.0
253,4955.0
254,5495.0
255,5495.0
256,5225.0
257,5360.0
258,5090.0
259,4685.0
260,4685.0
261,4145.0
262,4280.0
263,4550.0
264,4010.0
265,4010.0
266,4405.002
267,4270.002
268,4815.001
269,5085.001
270,5360.0
271,5900.0
272,6035.0
273,5760.001
274,5895.001
275,5345.003000000001
276,5210.003000000001
277,5485.002
278,5765.0
279,5900.0
280,6035.0
281,5895.001
282,5760.001
283,5765.0
284,5760.001
285,5765.0
286,5630.0
287,5765.0
288,5490.001
289,5225.0
290,4820.0
291,4410.001
292,4135.002
293,4405.002
294,4140.001
295,4410.001
296,4670.003000000001
297,4680.001
298,4675.002
299,4810.002
300,4945.002
301,5340.004000000001
302,5615.003000000001
303,5495.0
304,5490.001
305,5350.002
306,5630.0
307,5495.0
308,5360.0
309,5225.0
310,5090.0
311,5090.0
312,4805.003000000001
313,4670.003000000001
314,4950.001
315,5085.001
316,4545.001
317,4820.0
318,4955.001
319,4685.002
320,4955.005000000001
321,4470.0070000000005
322,4605.008000000001
323,5140.010000000001
324,4870.011000000001
325,4735.011
326,5010.011000000001
327,5210.010000000001
328,5345.013000000001
329,5475.016000000001
330,5615.016000000001
331,6155.017000000002
332,6290.019000000002
333,5750.020000000002
334,6015.0210000000025
335,6080.020000000002
336,6060.025000000002
337,5525.025000000002
338,5115.026000000003
339,5305.035000000005
340,4905.037000000005
341,5180.038000000004
342,4795.041000000005
343,4665.043000000003
344,4675.043000000004
345,4435.046000000005
346,4305.048000000004
347,4600.0490000000045
348,5005.053000000006
349,4485.0540000000055
350,4875.053000000005
351,4355.0540000000055
352,4200.060000000007
353,4885.060000000008
354,4485.061000000006
355,4760.062000000006
356,4800.067000000008
357,4815.068000000008
358,4660.069000000009
359,4930.069000000009
360,5330.072000000009
361,6025.073000000009
362,6390.07400000001
363,6855.073000000009
364,7065.07500000001
365,6820.07600000001
366,6790.07500000001
367,6650.07900000001
368,6565.080000000009
369,6660.07900000001
370,6130.08100000001
371,6470.08000000001
372,6320.08400000001
373,5425.092000000009
374,5470.091000000009
375,5600.091000000009
