,0
0,3943.1630000000123
1,6200.140000000015
2,7971.125000000018
3,8509.127000000019
4,9292.117000000018
5,9614.116000000018
6,9836.109000000017
7,10111.103000000016
8,10374.097000000014
9,10729.095000000014
10,9949.088000000012
11,9931.08000000001
12,10006.07500000001
13,9761.068000000008
14,8969.072000000007
15,8440.070000000009
16,8652.062000000007
17,8329.066000000008
18,8153.067000000008
19,7712.066000000008
20,7951.065000000009
21,7738.067000000008
22,7169.0690000000095
23,7125.060000000009
24,7381.053000000007
25,7300.052000000007
26,6718.052000000006
27,5951.053000000007
28,5324.045000000005
29,5291.049000000005
30,5460.0400000000045
31,5220.032000000004
32,5286.031000000004
33,5397.032000000003
34,5382.027000000003
35,5420.022000000002
36,5700.016000000001
37,5660.011000000001
38,6285.005000000001
39,6425.003000000001
40,6295.002
41,6295.002
42,6700.002
43,6570.001
44,6035.0
45,6030.001
46,6020.003000000001
47,6155.003000000001
48,6025.002
49,5620.002
50,5345.003000000001
51,5620.002
52,5215.002
53,4670.003000000001
54,4950.001
55,4950.001
56,4550.0
57,3875.0
58,3600.001
59,4010.0
60,4550.0
61,4135.002
62,3730.0020000000004
63,4000.0020000000004
64,4270.002
65,3995.003
66,4130.003000000001
67,4270.002
68,4940.003000000001
69,4800.004000000001
70,5220.001
71,5485.002
72,6160.002
73,6155.003000000001
74,6020.003000000001
75,6160.002
76,6025.002
77,6565.002
78,6025.002
79,6025.002
80,5765.0
81,5355.001
82,5630.0
83,5490.001
84,5490.001
85,5480.003000000001
86,5475.004
87,4800.004000000001
88,4810.002
89,4535.003000000001
90,5085.001
91,5085.001
92,5080.002
93,5350.002
94,5620.002
95,5620.002
96,5355.001
97,5090.0
98,5360.0
99,5085.001
100,5490.001
101,5350.002
102,5210.003
103,4670.003000000001
104,4395.004
105,4000.0020000000004
106,4135.002
107,4810.002
108,4950.001
109,5495.0
110,4675.002
111,4670.003
112,4805.003000000001
113,5085.001
114,5490.001
115,5480.003000000001
116,5610.004
117,5745.004000000001
118,5480.003000000001
119,5490.001
120,5760.001
121,5900.0
122,5900.0
123,6035.0
124,6165.001
125,5625.001
126,5080.002
127,4945.002
128,5220.001
129,5355.001
130,5900.0
131,5765.0
132,5630.0
133,5225.0
134,4955.0
135,4405.002
136,4540.002
137,4675.002
138,4680.001
139,4815.001
140,3865.0020000000004
141,4000.002
142,4545.001
143,4820.0
144,5085.001
145,5485.002
146,5750.003000000001
147,5620.002
148,5485.002
149,5210.003000000001
150,5205.004
151,5220.001
152,4815.001
153,5225.0
154,4820.0
155,4680.001
156,4815.001
157,4545.001
158,5090.0
159,4950.001
160,5625.001
161,5620.002
162,5620.002
163,5490.001
164,5355.001
165,5360.0
166,5090.0
167,5355.001
168,5355.001
169,5765.0
170,5355.001
171,5625.001
172,5340.004000000001
173,5755.002
174,6030.001
175,6435.001
176,6565.002
177,6565.002
178,6435.001
179,6170.0
180,5765.0
181,5630.0
182,5360.0
183,5490.001
184,5220.001
185,5225.0
186,5220.001
187,4810.002
188,4810.002
189,4810.002
190,4805.003000000001
191,4805.003000000001
192,4945.002
193,4270.002
194,4540.002
195,4535.003000000001
196,4675.002
197,4935.004
198,5070.004000000001
199,5080.002
200,5630.0
201,5900.0
202,6035.0
203,6165.001
204,6300.001
205,6300.001
206,6030.001
207,6165.001
208,5890.002
209,5490.001
210,5355.001
211,5080.002
212,5220.001
213,5215.002
214,4535.003000000001
215,4545.001
216,4540.002
217,4140.001
218,4005.001
219,4410.001
220,4265.003
221,4680.001
222,4540.002
223,4270.002
224,4945.002
225,5355.001
226,5355.001
227,5765.0
228,5765.0
229,6170.0
230,6035.0
231,5765.0
232,5760.001
233,5485.002
234,5630.0
235,5360.0
236,5220.001
237,5220.001
238,5490.001
239,4945.002
240,5080.002
241,4940.003000000001
242,4385.006
243,5210.003000000001
244,4815.001
245,4550.0
246,4550.0
247,4280.0
248,4415.0
249,4550.0
250,4545.001
251,4815.001
252,5085.001
253,4815.001
254,5220.001
255,5765.0
256,5760.001
257,5900.0
258,5630.0
259,5755.002
260,5750.003000000001
261,5350.002
262,5080.002
263,5350.002
264,5625.001
265,5490.001
266,5220.001
