,0
0,186.00300000000001
1,186.00300000000001
2,201.002
3,201.002
4,201.002
5,201.002
6,501.001
7,501.001
8,501.001
9,501.001
10,501.001
11,501.001
12,501.001
13,501.001
14,501.001
15,501.001
16,501.001
17,501.001
18,501.001
19,501.001
20,501.001
21,501.001
22,501.001
23,501.001
24,501.001
25,501.001
26,501.001
27,501.001
28,501.001
29,501.001
30,501.001
31,501.001
32,501.001
33,501.001
34,501.001
35,501.001
36,501.001
37,501.001
38,501.001
39,501.001
40,501.001
41,501.001
42,501.001
43,501.001
44,1236.001
45,1236.001
46,1236.001
47,1236.001
48,1236.001
49,1236.002
50,1236.002
51,1236.002
52,1236.002
53,1236.002
54,501.00199999999995
55,501.00199999999995
56,501.00199999999995
57,501.00199999999995
58,501.00199999999995
59,501.00199999999995
60,501.00199999999995
61,501.00199999999995
62,501.00199999999995
63,501.00199999999995
64,501.00199999999995
65,501.00199999999995
66,501.00199999999995
67,501.00199999999995
68,501.00199999999995
69,501.00199999999995
70,501.00199999999995
71,501.00199999999995
72,501.00199999999995
73,501.00199999999995
74,501.00199999999995
75,501.00199999999995
76,501.00199999999995
77,501.00199999999995
78,501.00199999999995
79,501.00199999999995
80,501.00199999999995
81,501.00199999999995
82,501.00199999999995
83,501.00199999999995
84,501.00199999999995
85,501.00199999999995
86,501.00199999999995
87,501.00199999999995
88,501.00199999999995
89,1236.002
90,1236.002
91,1236.002
92,1236.002
93,1236.002
94,1236.002
95,1236.002
96,1236.002
97,1236.002
98,1236.002
99,501.00199999999995
100,501.00199999999995
101,501.00199999999995
102,501.00199999999995
103,501.00199999999995
104,501.00199999999995
105,501.00199999999995
106,501.00199999999995
107,501.00199999999995
108,501.00199999999995
109,501.00199999999995
110,501.00199999999995
111,501.00199999999995
112,501.00199999999995
113,501.00199999999995
114,501.00199999999995
115,501.00199999999995
116,501.00199999999995
117,501.00199999999995
118,501.00199999999995
119,1236.002
120,1236.002
121,1236.002
122,1236.002
123,1236.002
124,1236.002
125,1236.002
126,1236.002
127,1236.002
128,1236.002
129,501.00199999999995
130,501.00199999999995
131,501.00199999999995
132,501.00199999999995
133,501.00199999999995
134,501.00199999999995
135,501.00199999999995
136,501.00199999999995
137,501.00199999999995
138,501.00199999999995
139,501.00199999999995
140,501.00199999999995
141,501.00199999999995
142,501.00199999999995
143,501.00199999999995
144,501.00199999999995
145,501.00199999999995
146,501.00199999999995
147,501.00199999999995
148,501.00199999999995
149,1236.002
150,1236.002
151,1236.002
152,1236.002
153,1236.002
154,1236.002
155,1236.002
156,1236.002
157,1236.002
158,1236.002
159,501.00199999999995
160,501.00199999999995
161,501.00199999999995
162,501.00199999999995
163,501.00199999999995
164,501.00199999999995
165,501.00199999999995
166,501.00199999999995
167,501.00199999999995
168,501.003
169,501.003
170,501.003
171,501.003
172,501.003
173,501.003
174,501.003
175,501.003
176,501.003
177,501.003
178,501.003
179,1236.003
180,1236.003
181,1236.003
182,1236.003
183,1236.003
184,1236.003
185,1236.003
186,1236.003
187,1236.003
188,1236.003
189,501.003
190,501.003
191,501.003
192,501.003
193,501.003
194,501.003
