,0
0,648.0719999999992
1,788.072999999999
2,928.0699999999989
3,1001.0749999999989
4,1041.0749999999987
5,1121.0799999999988
6,1141.0829999999985
7,1241.0819999999985
8,1354.0839999999982
9,1441.0849999999984
10,1541.0809999999985
11,1661.0769999999986
12,1674.0759999999984
13,1854.0709999999985
14,1914.0689999999986
15,1974.0669999999986
16,2047.0649999999987
17,2067.0649999999987
18,2020.0669999999989
19,2073.066999999999
20,1946.0659999999987
21,1819.0669999999986
22,1859.0619999999988
23,1779.0579999999989
24,1839.0529999999987
25,1766.051999999999
26,1826.0459999999991
27,1666.047999999999
28,1532.0529999999992
29,1272.0559999999991
30,1285.053999999999
31,1205.0569999999989
32,998.0549999999992
33,1031.0489999999993
34,971.0429999999994
35,904.0419999999993
36,763.0439999999994
37,636.0419999999995
38,576.0369999999996
39,469.0329999999997
40,462.03399999999965
41,455.0349999999997
42,448.0359999999997
43,448.0359999999997
44,448.0359999999997
45,448.0359999999997
46,448.0359999999997
47,448.0359999999997
48,448.0359999999997
49,448.0359999999997
50,448.0359999999997
51,441.0369999999997
52,441.0369999999997
53,441.0369999999997
54,441.0369999999997
55,441.0369999999997
56,441.0369999999997
57,441.0369999999997
58,441.0369999999997
59,441.0369999999997
60,427.03899999999965
61,434.03799999999967
62,420.0399999999996
63,420.0399999999996
64,413.0409999999996
65,413.0409999999996
66,413.0409999999996
67,413.0409999999996
68,420.0399999999996
69,420.0399999999996
70,420.0399999999996
71,427.0389999999996
72,427.0389999999996
73,427.0389999999996
74,420.03999999999957
75,420.03999999999957
76,420.03999999999957
77,406.0419999999996
78,392.0439999999995
79,385.0449999999995
80,378.0459999999996
81,371.04699999999957
82,371.04699999999957
83,371.04699999999957
84,364.04799999999955
85,364.04799999999955
86,371.04699999999957
87,364.04799999999955
88,364.04799999999955
89,357.0489999999996
90,357.0489999999996
91,357.0489999999996
92,357.0489999999996
93,357.0489999999996
94,350.04999999999956
95,357.0489999999996
96,357.0489999999996
