,0
0,13020.006
1,16020.005000000001
2,16020.005000000001
3,16020.005000000001
4,16020.005000000001
5,16020.005000000001
6,16020.005000000001
7,16020.005000000001
8,16020.005000000001
9,16020.005000000001
10,15630.005000000001
11,15630.005000000001
12,15630.005000000001
13,12690.005
14,12990.004
15,12990.004
16,12990.004
17,12690.005
18,13290.004
19,13290.004
20,13290.004
21,13290.004
22,13290.004
23,13290.004
24,13950.003
25,14340.003
26,14340.003
27,14340.003
28,14340.003
29,14340.003
30,14340.003
31,14340.003
32,14340.003
33,17280.003
34,17280.003
35,16890.003
36,16890.003
37,16890.003
38,16890.003
39,16890.003
40,16890.003
41,16890.003
42,16890.003
43,13950.003
44,13950.003
45,13950.003
46,13950.003
47,13950.003
48,13950.003
49,13950.003
50,13950.003
51,13950.003
52,13950.003
53,13950.003
54,13950.003
55,14340.003
56,14340.003
57,14340.003
58,14340.003
59,14340.003
60,14340.003
61,14340.003
62,14340.003
63,17880.003
64,17880.003
65,17490.003
66,17490.003
67,17490.003
68,17490.003
69,17490.003
70,17480.004
71,17480.004
72,17480.004
73,14540.004
74,14940.003
75,14940.003
76,14940.003
77,14940.003
78,14880.004
79,17880.003
80,17880.003
81,17880.003
82,17880.003
83,17880.003
84,17880.003
85,17880.003
86,17490.003
87,17490.003
88,17490.003
89,14550.003
90,14550.003
91,14550.003
92,14550.003
93,14940.003
94,14940.003
95,17880.003
96,17880.003
97,17880.003
98,17880.003
99,17880.003
100,17880.003
101,17880.003
102,17880.003
103,16890.003
104,16890.003
105,13950.003
106,13950.003
107,13950.003
108,13950.003
109,13950.003
110,13950.003
111,13950.003
112,13950.003
113,13950.003
114,13950.003
115,13950.003
116,13950.003
117,13950.003
118,13950.003
119,13950.003
120,13950.003
121,13950.003
122,13950.003
123,14340.003
124,14340.003
125,17280.003
126,14280.004
127,17280.003
128,17280.003
129,17280.003
130,17280.003
131,17280.003
132,17280.003
133,16890.003
134,16890.003
135,16890.003
136,16890.003
137,16890.003
138,16890.003
139,16890.003
140,16890.003
141,16890.003
142,16890.003
143,16890.003
144,17190.003
145,17190.003
146,17190.003
147,17190.003
148,17190.003
149,17180.004
150,17180.004
151,17580.003
152,17180.004
153,17580.003
154,17580.003
155,17580.003
156,14640.003
157,14640.003
158,14640.003
159,14640.003
160,14640.003
161,14640.003
162,14640.003
163,14250.003
164,14250.003
165,14250.003
166,14250.003
167,14250.003
168,14250.003
169,14250.003
170,14250.004
171,14250.004
172,14250.004
173,14250.004
174,14250.004
175,14250.004
176,17190.004
177,17190.004
178,17372.003
179,17372.003
180,17372.003
181,17372.003
182,17372.003
183,17762.003
184,17762.003
185,17762.003
186,14822.003
187,14822.003
188,14822.003
189,14822.003
190,14822.003
191,14822.003
192,14822.003
193,14432.003
194,14432.003
195,14432.003
196,14432.003
197,14432.003
198,14432.003
199,14432.003
200,14432.003
201,14432.003
202,14432.003
203,14432.003
204,14432.003
205,14432.003
206,17372.003
207,17372.003
208,17372.003
209,17372.003
210,17372.003
211,17372.003
212,17372.003
213,17762.003
214,17762.003
215,17762.003
216,14822.003
217,14822.003
218,14822.003
219,14822.003
220,14822.003
221,14822.003
222,14822.003
223,14432.003
224,14432.003
225,14422.004
226,14822.003
227,14822.003
228,14822.003
229,14822.003
230,14822.003
231,14822.003
232,14822.003
233,14822.003
234,14822.003
235,14822.003
236,17372.003
237,17372.003
238,17372.003
239,17372.003
240,17372.003
241,17372.003
242,17372.003
243,17372.003
244,17372.003
245,17372.003
246,14432.003
247,14432.003
248,14432.003
249,14432.003
250,14432.003
251,14432.003
252,14432.003
253,14432.003
254,14432.003
255,14432.003
256,14822.003
257,14822.003
258,14822.003
259,14422.004
260,14422.004
261,14422.004
262,14432.003
263,14432.003
264,14432.003
265,14432.003
266,17372.003
267,17372.003
268,17372.003
269,14372.004
270,14372.004
271,14372.004
272,17762.003
273,17762.003
274,17762.003
275,17762.003
276,17762.003
277,17762.003
278,17762.003
279,17762.003
280,17762.003
281,17762.003
282,14822.003
283,14822.003
284,14822.003
285,14822.003
286,14822.003
287,14822.003
288,14822.003
289,14822.003
290,14822.003
291,14822.003
292,14432.003
293,14432.003
294,14432.003
295,14432.003
296,14432.003
297,14432.003
298,14572.002
299,14572.002
300,15322.001
301,15322.001
302,15712.001
303,15712.001
304,15712.001
305,15712.001
306,15712.001
307,15712.001
308,15712.001
309,15712.001
310,15712.002
311,15712.002
312,15712.002
313,15712.003
314,15712.003
315,15712.003
316,15712.003
317,15712.003
318,15712.003
319,15712.003
320,15712.003
321,15712.003
322,15322.003
323,15322.003
324,15322.003
325,15322.003
326,15322.003
327,15322.003
328,15382.002
329,15382.002
330,15200.003
331,15200.003
332,15590.003
333,15590.003
334,15590.003
335,15590.003
336,15590.003
337,15590.003
338,15590.003
339,15590.003
340,15590.003
341,15590.003
342,15590.003
343,15590.003
344,15590.003
345,15590.003
346,15590.003
347,15590.003
348,15590.003
349,15590.003
350,15590.003
351,15590.003
352,15200.003
353,15200.003
354,15200.003
355,15200.003
356,15200.003
357,15200.003
358,15200.003
359,15200.003
360,14600.003
361,14600.003
362,14990.003
363,14990.003
364,14990.003
365,14990.003
366,14990.003
367,14990.003
368,14990.003
369,14990.003
370,14990.003
371,14990.003
372,14990.003
373,14990.003
374,14990.003
375,14990.003
376,14990.003
377,14990.003
378,15740.003
379,15740.003
380,15740.003
381,15740.003
382,15350.003
383,15350.003
384,15350.003
385,15350.003
386,15350.003
387,15350.003
388,15350.004
389,15350.004
390,15350.004
391,15350.004
392,15740.004
393,15740.004
394,15740.004
395,14990.005000000001
396,14990.005000000001
397,14990.005000000001
398,14990.005000000001
399,14990.005000000001
400,14990.006000000001
401,14990.006000000001
402,14990.006000000001
