,0
0,12620.007
1,14120.006000000001
2,14180.005000000001
3,14580.004
4,14580.004
5,14580.004
6,14580.004
7,14580.004
8,14580.004
9,14580.004
10,14580.004
11,14580.004
12,14580.004
13,14190.004
14,14190.004
15,14580.004
16,14580.004
17,14580.004
18,14580.004
19,14580.004
20,14580.004
21,14580.004
22,14580.004
23,14580.004
24,14580.004
25,14190.004
26,14190.004
27,14190.004
28,14190.004
29,14190.004
30,14190.004
31,14190.004
32,14190.004
33,14310.003
34,14310.003
35,14310.003
36,14310.003
37,14310.003
38,17250.003
39,17250.003
40,17250.003
41,17250.003
42,17250.003
43,17250.003
44,17250.003
45,17640.003
46,17640.003
47,17640.003
48,14700.003
49,14700.003
50,14700.003
51,14700.003
52,14700.003
53,14700.003
54,14700.003
55,14310.003
56,14310.003
57,14310.003
58,14310.003
59,14310.003
60,14310.003
61,14310.003
62,14300.004
63,14300.004
64,14700.003
65,15660.002
66,15660.002
67,15660.002
68,18600.002
69,14160.003
70,14160.003
71,14160.003
72,14160.003
73,14160.003
74,14160.003
75,14160.003
76,14160.003
77,14160.003
78,14160.003
79,14160.003
80,14160.003
81,14160.003
82,14160.003
83,14760.002
84,14760.002
85,14370.002
86,14370.002
87,14370.002
88,14370.002
89,14370.002
90,14370.002
91,14370.002
92,14370.002
93,14370.002
94,14370.002
95,14370.002
96,14370.002
97,14370.002
98,14370.002
99,14370.002
100,14370.002
101,14370.002
102,14370.002
103,14370.002
104,14370.002
105,14760.002
106,14760.002
107,17700.002
108,17700.002
109,17700.002
110,17700.002
111,17700.002
112,17700.002
113,17700.002
114,17700.002
115,17310.002
116,17310.002
117,14370.002
118,14370.002
119,14370.002
120,14370.002
121,14370.002
122,14370.002
123,14370.002
124,14370.002
125,14370.002
126,14370.002
127,14370.002
128,14370.002
129,14370.002
130,14370.002
131,14370.002
132,14370.002
133,14370.002
134,14370.002
135,14760.002
136,14760.002
137,14760.002
138,14360.003
139,15660.002
140,15960.002
141,15960.002
142,15960.002
143,15960.002
144,15960.002
145,15960.002
146,15960.002
147,15960.002
148,15960.002
149,15960.002
150,15960.002
151,15960.002
152,15960.002
153,18900.002
154,18900.002
155,18900.002
156,18900.002
157,18510.002
158,18510.002
159,18510.002
160,18510.002
161,18510.002
162,18510.002
163,15570.002
164,15570.002
165,15570.002
166,15570.002
167,15570.002
168,15570.002
169,15570.002
170,15570.002
171,15570.002
172,15570.002
173,15570.002
174,15510.003
175,15570.002
176,15570.002
177,15960.002
178,15960.002
179,15960.002
180,15960.002
181,15960.002
182,15960.002
183,15960.002
184,15960.002
185,15960.002
186,15960.002
187,15960.002
188,15960.002
189,15960.002
190,15960.002
191,15960.002
192,15960.002
193,15960.002
194,15960.002
195,15960.002
196,15960.002
197,18510.002
198,18510.002
199,18510.002
200,18510.002
201,18510.002
202,18510.002
203,18510.002
204,18510.002
205,18510.002
206,18510.002
207,15570.002
208,15570.002
209,15570.002
210,15570.002
211,15510.003
212,15570.002
213,15570.002
214,15570.002
215,15570.002
216,15570.002
217,15570.002
218,15570.002
219,14610.003
220,14610.003
221,14610.003
222,14610.003
223,14610.003
224,14610.003
225,14610.003
226,14610.003
227,14610.003
228,14610.003
229,14610.003
230,14610.003
231,13410.003
232,13410.003
233,13410.003
234,13410.003
235,13410.003
236,13410.003
237,13410.003
238,13410.003
239,13410.003
240,13410.003
241,13410.003
242,13410.003
243,13410.003
244,13410.003
245,13410.003
246,13410.003
247,13410.003
248,13410.003
249,13410.003
250,16350.003
251,16350.003
252,16350.003
253,16350.003
254,16350.003
255,16350.003
256,16350.003
257,16350.003
258,16350.003
259,16350.003
260,13410.003
261,13410.003
262,13410.003
263,13410.003
264,13410.003
265,13410.003
266,13410.003
267,13410.003
268,13410.003
269,13410.003
270,13410.003
271,13410.003
272,13410.003
273,13410.003
274,13410.003
275,13410.003
276,13410.003
277,13410.003
278,13410.003
279,13410.003
280,16350.003
281,16350.003
282,16350.003
283,16350.003
284,16350.003
285,16350.003
286,16350.003
287,16350.003
288,16350.003
289,16350.003
290,13410.003
291,13410.003
292,13410.003
293,13290.004
294,13290.004
295,13290.004
296,13290.004
297,13290.004
298,13290.004
299,13290.004
300,13290.004
301,13290.004
302,13290.004
303,13290.004
304,13290.004
305,13290.004
306,13290.004
307,13290.004
308,13290.004
309,13290.004
310,16230.004
311,16230.004
312,16230.004
313,16230.004
314,16230.004
315,16230.004
316,16230.004
317,16230.004
318,16230.004
319,16230.004
320,13290.004
321,13290.004
322,13290.004
323,13290.004
324,13290.004
325,13290.004
326,13290.004
327,13290.004
328,13290.004
329,13290.004
330,13290.004
331,13290.004
332,13290.004
333,13290.004
334,13290.004
335,13290.004
336,13290.004
337,13290.004
338,13290.004
339,13290.004
340,16230.004
341,16230.004
342,16230.004
343,16230.004
344,16230.004
345,16230.004
346,16230.004
347,16230.004
348,16230.004
349,16230.004
350,13290.004
351,13290.004
352,13290.004
353,13290.004
354,13290.004
355,13290.004
356,13290.004
357,13290.004
358,13290.004
359,13290.004
360,12690.004
361,12690.004
362,12690.004
363,12690.004
364,12690.005
365,12690.005
366,12690.005
367,12690.005
368,12690.005
369,12690.005
370,15630.005000000001
371,15630.005000000001
372,15630.005000000001
373,15630.005000000001
374,15630.005000000001
375,15630.005000000001
376,15630.005000000001
377,15630.005000000001
378,15630.005000000001
379,15630.005000000001
380,12690.005
381,12690.005
382,12690.006
383,13440.005000000001
384,13440.005000000001
385,13440.005000000001
386,13440.005000000001
387,13440.005000000001
388,13440.005000000001
389,13440.005000000001
390,13440.005000000001
391,13440.005000000001
392,13440.005000000001
393,13440.005000000001
394,13440.005000000001
395,13440.005000000001
396,13440.005000000001
397,13440.005000000001
398,13440.005000000001
399,13440.005000000001
400,16380.005000000001
401,16380.005000000001
402,16380.005000000001
403,16380.005000000001
404,16380.005000000001
405,16380.005000000001
406,16380.005000000001
407,16380.005000000001
408,16380.005000000001
